,uni_users,user_rating,user_count
8319,A3QZH73OQCUGI6,3.0,1.0
8320,A3R0JTM6R0ADAY,4.0,1.0
8321,A3R16WUN0H2P2,4.0,1.0
8322,A3R18FXBSS9YZ,4.0,1.0
8323,A3R2EMKRV8OWC9,3.0,1.0
8324,A3R2QP98JIQYA5,5.0,1.0
8325,A3R2YB0WTTB0IJ,3.0,1.0
8326,A3R40BHUGLQU9Y,2.0,1.0
8327,A3R4NAFMN22TBW,5.0,1.0
8328,A3R4T288FK48PR,5.0,1.0
8329,A3R54OXO9OCO48,5.0,1.0
8330,A3R5CIZNAE4NH,5.0,1.0
8331,A3R5W6Y5ZY32LS,5.0,1.0
8332,A3R5YQ0NQKFT1F,3.0,1.0
8333,A3R6TLXWD7FD5B,4.0,1.0
8334,A3R7LPIWE85W3E,5.0,1.0
8335,A3R87UA6BI1YBO,4.0,1.0
8336,A3R8O8UL2HDY43,2.0,1.0
8337,A3R8PXSFGY9MC2,5.0,1.0
8338,A3R92PY6PBLMD,1.0,1.0
8339,A3RA13OPEIKLQ9,5.0,1.0
8340,A3RA35621U26CQ,5.0,1.0
8341,A3RAC0RLLQ83GQ,5.0,1.0
8342,A3RAJIF1LL7X26,5.0,1.0
8343,A3RAMYMCNKQ3JL,5.0,1.0
8344,A3RATXBA4KBVTS,5.0,1.0
8345,A3RB8FMQ3VODIY,5.0,1.0
8346,A3RBHJNJQ8SSK8,3.0,1.0
8347,A3RC9RHMXKWTRR,4.0,1.0
8348,A3RE3PNZ2XQ7FE,5.0,1.0
8349,A3REHYQBSUKNW0,4.0,1.0
8350,A3REML324QC3YK,5.0,1.0
8351,A3REP2S8SKHHCA,5.0,1.0
8352,A3REYXNDR15LYG,5.0,1.0
8353,A3RF46CL8GDIN8,5.0,1.0
8354,A3RF9ID75CC5XC,2.0,1.0
8355,A3RFDAOM1TBQ15,5.0,1.0
8356,A3RG2NTGE6XGGZ,4.0,1.0
8357,A3RG6ZWADDW7EO,3.0,1.0
8358,A3RGI8LPBDOE89,4.0,1.0
8359,A3RGZ9628UGDD5,5.0,1.0
8360,A3RIP9FG003Z6O,5.0,1.0
8361,A3RIRLKTU5GEB0,4.0,1.0
8362,A3RIWCDJ24X56V,5.0,1.0
8363,A3RIZU99TFOU2Z,5.0,1.0
8364,A3RJ72TUH8M203,5.0,1.0
8365,A3RJ8CYG94IWF1,5.0,1.0
8366,A3RJAZWM8HM4DJ,5.0,1.0
8367,A3RJTIWWT515VL,5.0,1.0
8368,A3RK2I224T566C,4.0,1.0
8369,A3RKQJK4LN5AKX,5.0,1.0
8370,A3RL6LBTTNPUFH,5.0,1.0
8371,A3RLCKGCJELLLQ,5.0,1.0
8372,A3RM7GL4FI1JMJ,5.0,1.0
8373,A3RN0SCB2LPV2G,5.0,1.0
8374,A3RNEE3MS3H1SY,4.0,1.0
8375,A3RNP5X8ZGZIEI,4.0,1.0
8376,A3RPK7PMRYFDDI,5.0,1.0
8377,A3RPLCEFOTTVO6,5.0,2.0
8378,A3RQ4RZX7MLLU9,4.0,1.0
8379,A3RQJ5CVMN2OGS,3.0,1.0
8380,A3RSLLO8P39SEU,4.0,1.0
8381,A3RSO2MXIZA9EB,5.0,1.0
8382,A3RT5UXXZPIT5L,5.0,1.0
8383,A3RTLBVZB6SW7F,5.0,1.0
8384,A3RTMB76CJWY9U,5.0,1.0
8385,A3RU0Q98MY19W6,5.0,1.0
8386,A3RU2W4BP7RWV4,5.0,1.0
8387,A3RUJN67J0FJPY,3.0,1.0
8388,A3RUPK2RH0L70J,5.0,1.0
8389,A3RXD7Z44T9DHW,5.0,3.0
8390,A3RXO70R55OU0Y,3.0,1.0
8391,A3RXSWD4RAIG1S,5.0,1.0
8392,A3RXZFCWM48OW3,5.0,1.0
8393,A3RYHW3UMS1AUZ,5.0,1.0
8394,A3RYPDVVOB7E75,5.0,1.0
8395,A3RYRISGSHBOPU,5.0,1.0
8396,A3RYYMHMX3PDZK,4.0,1.0
8397,A3RZ3ITER6KAWF,5.0,1.0
8398,A3RZG1XJ5ZRV8V,5.0,1.0
8399,A3S0IVFM83ZSE7,3.0,1.0
8400,A3S20ZER1UQU2W,4.0,1.0
8401,A3S2AJX0P16S8X,2.0,1.0
8402,A3S2QXUHEVRPTE,5.0,1.0
8403,A3S3KU23F9TAAP,5.0,2.0
8404,A3S412W8T2Z3GI,5.0,1.0
8405,A3S48Q63UPO9L6,5.0,1.0
8406,A3S583K80QN1VG,4.0,1.0
8407,A3S5BFTYCPPVUD,5.0,1.0
8408,A3S5IH5QL1QD7N,4.0,1.0
8409,A3S5KN30K7DIJN,5.0,1.0
8410,A3S5N54LLBM3P8,5.0,1.0
8411,A3S658U1MGHKMG,4.0,1.0
8412,A3S7CQ1BMPH17P,4.0,1.0
8413,A3S7U4O4DR5MLI,5.0,1.0
8414,A3S7USV87K1254,4.0,1.0
8415,A3S81D7WR2BVVG,5.0,1.0
8416,A3S84SDDKPOOJ0,5.0,1.0
8417,A3S8907DVLY5RB,5.0,1.0
8418,A3S9DUALWNAMC5,4.0,1.0
8419,A3S9FDZSHZW79Y,4.0,1.0
8420,A3SA2FO7QG1NGW,5.0,1.0
8421,A3SA6OZQPI51UL,5.0,1.0
8422,A3SA9ILU76V3EM,4.0,1.0
8423,A3SAULW6K09UO0,5.0,1.0
8424,A3SC7IKAK1JTFF,5.0,1.0
8425,A3SCHHMM1ZRNBQ,4.0,1.0
8426,A3SCJSUDQU0B9M,5.0,1.0
8427,A3SDIJ7QC6PXIB,5.0,1.0
8428,A3SDNSUNS7QOHI,5.0,1.0
8429,A3SEH37B21H9XO,5.0,1.0
8430,A3SFCL01IRQ6ZX,5.0,1.0
8431,A3SFD5347ACUWX,5.0,1.0
8432,A3SGCL5JZ22HHR,2.0,1.0
8433,A3SGZN65MYQ1U3,5.0,1.0
8434,A3SH3TT0RKWOKX,5.0,1.0
8435,A3SHQXNOPZBJH,2.0,1.0
8436,A3SHZ1O8KH761M,3.0,1.0
8437,A3SI0EW3O2JACK,4.0,1.0
8438,A3SI25TKE38P5Z,5.0,1.0
8439,A3SI5VJ74UK0DT,5.0,1.0
8440,A3SK6BFRXFQ9HA,3.0,1.0
8441,A3SKUWNFPTB52,5.0,1.0
8442,A3SO2TIUEE8FKG,2.5,2.0
8443,A3SPLAB4MDEKAA,5.0,1.0
8444,A3SQ6675EZC9IR,4.0,1.0
8445,A3SRJP3PMLPIEW,5.0,1.0
8446,A3STFVPM8NHJ7B,4.0,2.0
8447,A3STVTYM78YZXL,2.0,1.0
8448,A3SUC8VKX2FI3A,2.0,1.0
8449,A3SUU1N1CVGNDK,5.0,1.0
8450,A3SUZ4A3JQTPC8,5.0,1.0
8451,A3SVAC9HYJDK6Z,5.0,1.0
8452,A3SVDGKBTH0XKF,1.0,2.0
8453,A3SVHD1DGV5P2M,5.0,1.0
8454,A3SVJT9EL849JU,4.0,1.0
8455,A3SWC6WRMWTNPV,4.0,1.0
8456,A3SWCJ3R2SSREH,3.5,2.0
8457,A3SWVT136T8Q0J,5.0,1.0
8458,A3SY0U0SRVVRZF,4.0,1.0
8459,A3T02ZVGXA6VOT,2.0,1.0
8460,A3T09DMJY8V0CD,5.0,1.0
8461,A3T0DNK02KT55Q,5.0,1.0
8462,A3T0DVE3V2PWEL,4.0,1.0
8463,A3T1BRMV24KQ1H,5.0,1.0
8464,A3T1MKRIGDGEQ,5.0,1.0
8465,A3T1S1752K9VY5,5.0,1.0
8466,A3T1UB3JU11OW,5.0,1.0
8467,A3T1ZED6ANUWGR,5.0,1.0
8468,A3T1ZSH38LFH4Q,4.0,1.0
8469,A3T21UOCF5R81N,5.0,1.0
8470,A3T37KBOOP4M,4.0,1.0
8471,A3T3ZZ1F2H39XP,5.0,1.0
8472,A3T4RAH3EUWD7G,3.0,1.0
8473,A3T55AYXPPE8JP,5.0,1.0
8474,A3T5ES5LR4DIVM,5.0,2.0
8475,A3T5NDAMVYCN6Z,5.0,1.0
8476,A3T5NSG7LMRY0A,5.0,1.0
8477,A3T5Y3KCJ19YKO,3.0,1.0
8478,A3T6FI7BOMGE4M,5.0,1.0
8479,A3T7WAGDAUFASG,5.0,1.0
8480,A3T83GAG2CFVX9,5.0,1.0
8481,A3T8TSWCCV6ZN2,5.0,1.0
8482,A3T9FYYI998GGF,4.0,1.0
8483,A3T9J670ZH8UI5,5.0,1.0
8484,A3TA02RFPM80FY,5.0,1.0
8485,A3TB3D4D47EI88,5.0,1.0
8486,A3TB4XSG1U841F,5.0,1.0
8487,A3TB9C3NKHGUFF,5.0,1.0
8488,A3TBLQFXIKTQSZ,5.0,1.0
8489,A3TC803T66LNB8,5.0,1.0
8490,A3TCMUVXMXSMET,5.0,1.0
8491,A3TD53Y08C7KGN,4.0,1.0
8492,A3TDW25QWGRKGP,5.0,1.0
8493,A3TE2C73U0XZCS,4.0,1.0
8494,A3TE8IZHSCSE1,5.0,1.0
8495,A3TF27Q48F5FNG,5.0,1.0
8496,A3TF6M6L5SABU,5.0,1.0
8497,A3TFJ1ESVDNLUN,1.0,1.0
8498,A3TFXTJLA7HGJN,5.0,1.0
8499,A3TG19JH0O4QE8,5.0,1.0
8500,A3TH7LKFK72AD0,5.0,1.0
8501,A3THQXJH1QDLFJ,5.0,1.0
8502,A3TICSUJLP2PJL,5.0,1.0
8503,A3TJ7BNDKXQFQH,5.0,1.0
8504,A3TJHZPQWRU9FH,1.0,1.0
8505,A3TJYRZCW0UHRM,5.0,1.0
8506,A3TKCAU445YZKX,5.0,1.0
8507,A3TKW69M00XSHC,3.0,1.0
8508,A3TLHQDK3G3LMA,5.0,1.0
8509,A3TLWNXUFGCCOC,5.0,1.0
8510,A3TLY1A7NGVCQM,5.0,1.0
8511,A3TM66F5GG21EJ,1.0,1.0
8512,A3TM6AZAORTGMH,5.0,1.0
8513,A3TM9ZJ9Q9B2PM,5.0,1.0
8514,A3TMV537WPVP2Y,5.0,1.0
8515,A3TNBGQ81QXDLK,5.0,1.0
8516,A3TNDXO351Z7OX,5.0,1.0
8517,A3TOBITG9T9UAS,5.0,1.0
8518,A3TONG1XER5Y4L,5.0,1.0
8519,A3TOSRR1AHYFVI,4.0,1.0
8520,A3TP31S61PPE3G,5.0,1.0
8521,A3TPNJIWGU7HIX,3.0,1.0
8522,A3TPW1PDNZON79,5.0,1.0
8523,A3TPY3X0H7EFUQ,5.0,1.0
8524,A3TQF74U2DZ32T,3.0,1.0
8525,A3TQRHIXSTUAR5,4.0,1.0
8526,A3TQW88HM7KE9D,5.0,1.0
8527,A3TRFWJWS2L87Y,5.0,1.0
8528,A3TRHPNBXZ3RYE,5.0,1.0
8529,A3TRL09HDGTIUH,5.0,1.0
8530,A3TSOZ52DWVNMG,5.0,1.0
8531,A3TT422Z3GP446,5.0,1.0
8532,A3TTKV03X93OC0,4.0,1.0
8533,A3TTX0IKN9QG8A,5.0,1.0
8534,A3TU3GP5W59HPV,5.0,1.0
8535,A3TU6G7L2JG9WK,5.0,1.0
8536,A3TUGGZFXXOQDP,5.0,1.0
8537,A3TUHS507Q5DHS,4.0,1.0
8538,A3TV5LHUDB7H06,5.0,1.0
8539,A3TVALX0P2SEDR,5.0,1.0
8540,A3TVDORA4YN47D,5.0,1.0
8541,A3TWHTRRWQVDDF,4.0,1.0
8542,A3TX0TYFONQGO4,5.0,1.0
8543,A3TXA2VASSPJBC,5.0,1.0
8544,A3TXF51LJM69WD,5.0,1.0
8545,A3TZ1XQ9NPZNF6,4.0,1.0
8546,A3TZEYQL9WIF2J,5.0,1.0
8547,A3U0YG0SAEGIDN,5.0,1.0
8548,A3U1AW8QU2RPYC,3.0,1.0
8549,A3U1CNVWWIT0E7,5.0,1.0
8550,A3U1Q25Y28TWHO,5.0,1.0
8551,A3U2U00C3SWS8N,4.0,1.0
8552,A3U331IS53QQDY,1.0,1.0
8553,A3U33E6LCHSLMT,5.0,1.0
8554,A3U44J8XHX0L0J,5.0,1.0
8555,A3U4GRPNSRDIWZ,4.0,1.0
8556,A3U4WFLXYXHFAI,5.0,1.0
8557,A3U5UAAHE180RN,4.0,1.0
8558,A3U7BMKTP6QGWO,5.0,1.0
8559,A3U8CY3M5SYLS3,5.0,1.0
8560,A3U8YPEEXOL4PH,5.0,1.0
8561,A3U9EDPMDUAQIU,4.0,1.0
8562,A3UBYYUZQHN7RR,4.0,1.0
8563,A3UCH70L22SV5I,4.0,1.0
8564,A3UD0044U7M6HJ,5.0,1.0
8565,A3UD9G34YLWVXE,5.0,1.0
8566,A3UDV909FJSL5E,1.0,1.0
8567,A3UDXN3CACN5A0,5.0,1.0
8568,A3UDYY6L2NH3JS,5.0,5.0
8569,A3UE9U3MO3HXZI,5.0,1.0
8570,A3UG50AZDX4J88,5.0,1.0
8571,A3UGHNEHEVSFPT,5.0,1.0
8572,A3UGLRB3363TSC,5.0,1.0
8573,A3UHZFULPQKXUM,5.0,1.0
8574,A3UI00DVXAJLW4,1.0,1.0
8575,A3UIH4TU0IO72K,5.0,1.0
8576,A3UIUVLAOEFHX,4.0,1.0
8577,A3UJB66XI5OOTR,5.0,1.0
8578,A3UJN9J6EEQ0NF,3.0,1.0
8579,A3UK4AS30QZD1L,5.0,1.0
8580,A3UKBPJ19RDC3I,5.0,1.0
8581,A3UKF6Q4NCPQR3,5.0,1.0
8582,A3UKPU7WJXZR3L,3.0,1.0
8583,A3UKTGQ4YISLJL,4.0,1.0
8584,A3UL5XT8AGEUT3,1.0,1.0
8585,A3ULIYQY74MJSF,5.0,1.0
8586,A3ULK1Y4XZMS45,5.0,1.0
8587,A3ULMM4ROKB0LX,5.0,1.0
8588,A3ULVG5IFZSRW9,5.0,1.0
8589,A3UMLXL8K0C89N,5.0,1.0
8590,A3UN1FRMR1H9AX,5.0,1.0
8591,A3UNPDOS40TSF1,5.0,1.0
8592,A3UOKBR44Y4FL9,5.0,1.0
8593,A3UOTJ3N2RHUHY,5.0,1.0
8594,A3UOY3ONXXXVKS,5.0,1.0
8595,A3UPYGJKZ0XTU4,4.0,1.0
8596,A3UQIWWI17JKZ5,4.0,1.0
8597,A3UQSHH4CD8YFA,5.0,1.0
8598,A3UR49A7CM1RGC,5.0,1.0
8599,A3US8W1OTFBXKZ,3.0,1.0
8600,A3USPMZAS3L3AZ,5.0,1.0
8601,A3UT3ASS9X5CRF,5.0,1.0
8602,A3UTRBU625PUD,4.0,1.0
8603,A3UUT7DF03CYOZ,4.0,1.0
8604,A3UV3BG9QYVIB9,5.0,1.0
8605,A3UV7L5ND3EH8T,5.0,1.0
8606,A3UX4AMKTSWRYW,5.0,1.0
8607,A3UXMD0ZS8U03D,5.0,1.0
8608,A3UXSM1ZI8HHKI,5.0,1.0
8609,A3UXZO4QJPZWO3,5.0,1.0
8610,A3UY2ZIAYCK4DQ,5.0,1.0
8611,A3UY4RKV3AK55O,5.0,1.0
8612,A3UYL4ZK8LZ7IT,5.0,1.0
8613,A3UYWY13W2ZCCO,5.0,1.0
8614,A3UZ4YPT0SM2SH,5.0,1.0
8615,A3UZUOSBR0QS7J,4.0,1.0
8616,A3V087FHTLQWHB,5.0,1.0
8617,A3V0X8EIHUWMRR,2.0,1.0
8618,A3V10UWF4ZMFTK,4.0,1.0
8619,A3V2SGZRHK7TPL,5.0,1.0
8620,A3V32SNLRQIEU0,5.0,1.0
8621,A3V342ZWXNWGU7,5.0,1.0
8622,A3V3TD5K0YA5CD,5.0,1.0
8623,A3V41I8V2MRWID,5.0,1.0
8624,A3V4FVZ2DQN1UT,5.0,1.0
8625,A3V4QFR50X2HTM,5.0,1.0
8626,A3V4SV5ULIVFUI,5.0,1.0
8627,A3V4V1ZYLXYP1N,5.0,1.0
8628,A3V5OTVPS7J0JR,5.0,1.0
8629,A3V6EYAP3QK12T,5.0,1.0
8630,A3V6IKR4EDM053,5.0,1.0
8631,A3V6QFPITWSNZ3,4.0,1.0
8632,A3V6QHSER56D5Y,3.0,1.0
8633,A3V701W21BY77T,5.0,1.0
8634,A3V7C9LRCJIVO2,5.0,1.0
8635,A3V7CEVSL1EY7I,5.0,1.0
8636,A3V7QTRO57DPQI,4.0,1.0
8637,A3V83VYP6C0KQJ,5.0,1.0
8638,A3V8760VDN2ILZ,5.0,1.0
8639,A3V8R720L0EO2X,4.0,1.0
8640,A3V9ERTI2TJO4P,5.0,1.0
8641,A3V9W1WE0ALF58,4.0,1.0
8642,A3VASANESX9RZC,5.0,1.0
8643,A3VAXB8CDYY5BG,5.0,1.0
8644,A3VB4ESU3SLFT6,3.0,1.0
8645,A3VBVFKODY0RNS,4.0,1.0
8646,A3VBYNY9YXK3SI,4.0,1.0
8647,A3VC6GTPSLR3OD,4.5,2.0
8648,A3VCETTJ01PY6T,5.0,1.0
8649,A3VCJ14LIMKXUN,5.0,1.0
8650,A3VCMER0BCBZWS,5.0,1.0
8651,A3VDKRJMF6N9ZH,5.0,1.0
8652,A3VDSQM15UV55I,3.0,1.0
8653,A3VE9CS0EN7PX1,5.0,1.0
8654,A3VEONTHNRJV8S,4.0,1.0
8655,A3VFNS6LPJ6Y4M,4.0,1.0
8656,A3VFQPR7NJ6GAO,5.0,1.0
8657,A3VG03UI6EDYGV,5.0,1.0
8658,A3VGMPVGRMLYR1,3.0,1.0
8659,A3VGQW59BKFL25,3.0,1.0
8660,A3VH0EJ8V1PQG4,4.0,1.0
8661,A3VHSAX1FR1FV6,5.0,1.0
8662,A3VI7N9O6K3MAF,5.0,1.0
8663,A3VIG66MDXGABC,5.0,1.0
8664,A3VIH9A9ZJMN4Z,5.0,1.0
8665,A3VIOM57XRVVVG,3.0,1.0
8666,A3VIYD6VFGJHGL,5.0,1.0
8667,A3VJ63SLL7TFXF,5.0,1.0
8668,A3VJBT26UIWL4N,5.0,1.0
8669,A3VKX538JBM5EG,5.0,1.0
8670,A3VMK8SH51NUPR,5.0,1.0
8671,A3VN27OABRYK4K,1.0,1.0
8672,A3VN8YZYNXZX39,3.0,1.0
8673,A3VNB85ZK4VWTC,2.0,1.0
8674,A3VNPRVT2S009O,5.0,1.0
8675,A3VO8Q1XJXDX45,5.0,1.0
8676,A3VOYWGL8SZ6T8,5.0,1.0
8677,A3VPIZKW1JIP4D,5.0,1.0
8678,A3VQ1POM0N5388,4.0,1.0
8679,A3VQA45Q09ST20,4.0,1.0
8680,A3VRLICN6I9XK,4.0,1.0
8681,A3VRWVMW2P0M4G,5.0,1.0
8682,A3VSANL8XSPROV,5.0,1.0
8683,A3VSB6PQTA9INN,5.0,1.0
8684,A3VSPVSQTGEA10,4.0,1.0
8685,A3VT18V6SLF9HS,5.0,1.0
8686,A3VT4X98PNRVKY,5.0,1.0
8687,A3VTE1OTDN99IA,5.0,1.0
8688,A3VU773RUEXBJ9,5.0,1.0
8689,A3VU9TAIPQ2LBN,5.0,1.0
8690,A3VUHHRN1X4ZIQ,4.0,1.0
8691,A3VULQ6DBVSL0Q,5.0,1.0
8692,A3VUMND09NJYW2,5.0,1.0
8693,A3VUVEXTAUXEOL,5.0,1.0
8694,A3VV5A2K6AAKTI,1.0,1.0
8695,A3VV7V9ZDB8IS7,5.0,1.0
8696,A3VVTDJQOENT0X,5.0,1.0
8697,A3VVYBL2PN6IKL,5.0,1.0
8698,A3VW25BUQGYUGL,5.0,1.0
8699,A3VW3WDZNG2V0S,5.0,1.0
8700,A3VWJTH5DLA66O,5.0,1.0
8701,A3VWSQNWRSAYPZ,5.0,1.0
8702,A3VXB6JRMJJOE3,5.0,1.0
8703,A3VXBW6KK2ZABY,4.0,1.0
8704,A3VXD3R931RRWI,5.0,1.0
8705,A3VY7ROYLP4X6K,4.0,1.0
8706,A3VYI625AI0D5X,5.0,1.0
8707,A3VYS8FWHTWL3F,5.0,1.0
8708,A3VZ9MSAE3L1X3,5.0,1.0
8709,A3VZF5MZMTRQ81,5.0,1.0
8710,A3VZZEJO8TPGSD,5.0,1.0
8711,A3W00Q56WY88L4,5.0,1.0
8712,A3W04TJAAKFQVU,4.0,1.0
8713,A3W07OQ01BUQ2A,5.0,1.0
8714,A3W0SVRPKNQ5NR,5.0,1.0
8715,A3W31W407OHUDU,4.0,1.0
8716,A3W32VNK3LCPQT,5.0,1.0
8717,A3W35TTBPKDI7Y,1.0,1.0
8718,A3W3VEFDTRKQAJ,5.0,1.0
8719,A3W48O1LLMQ8W3,4.0,1.0
8720,A3W4DAHFYV2CEE,4.0,1.0
8721,A3W4Z3KAD1TH3M,5.0,1.0
8722,A3W4ZBWMRH3XXF,5.0,1.0
8723,A3WBWQVJHS00O,5.0,1.0
8724,A3WI5IDSNO60E,5.0,1.0
8725,A3WKFOCV95DEO,5.0,1.0
8726,A3WLMGKYOSR25,5.0,1.0
8727,A3XM3RD3YVBCN,5.0,1.0
8728,A3YSJ78QIEGAR,5.0,1.0
8729,A3YTY33OO3JO2,5.0,1.0
8730,A3ZFJKT3PK0ZW,5.0,1.0
8731,A40O9CX1FZFV9,5.0,1.0
8732,A40TGB1AYUMKO,1.0,1.0
8733,A40WT0437PORR,5.0,1.0
8734,A415T7XWTQ2FO,5.0,1.0
8735,A4168EPUVJL9O,5.0,1.0
8736,A41LC6UO2CK97,5.0,1.0
8737,A41RX44049MUB,3.0,1.0
8738,A42AB7M4H6V9U,5.0,1.0
8739,A42GFMF12V7XR,5.0,1.0
8740,A437MJ1JZ8VZB,5.0,1.0
8741,A43GQVF1MRASD,3.0,1.0
8742,A43U804OLYRWZ,5.0,1.0
8743,A44TBSRCRWYL,5.0,1.0
8744,A451AEUT6JOBU,5.0,1.0
8745,A45KG7SRDS0ZI,5.0,1.0
8746,A46DOVEFA77JK,5.0,1.0
8747,A4796VPATRFR1,4.0,1.0
8748,A47JMMDFUB5JV,5.0,1.0
8749,A48NQ7XDV1PLN,4.0,1.0
8750,A4918ORTDIQKW,1.0,1.0
8751,A4936FRNMAZEQ,5.0,1.0
8752,A499KE6HM6F3L,5.0,1.0
8753,A49O431H58ZI6,5.0,1.0
8754,A4AKVNXPILBJT,5.0,1.0
8755,A4BP05RJ3Q7MK,5.0,1.0
8756,A4BUXYJGO32Q4,5.0,1.0
8757,A4BYIJ4GH93BP,4.0,1.0
8758,A4C6AQ1LOS4SP,1.0,1.0
8759,A4CUU4N7EPOVD,5.0,1.0
8760,A4DEQMU5MZMPH,1.0,1.0
8761,A4DL78IT52WNF,5.0,1.0
8762,A4DSAYIVHT71T,5.0,1.0
8763,A4E5CJRATC6UC,5.0,1.0
8764,A4EIJ7R3YT2FV,5.0,1.0
8765,A4F445KN9O4B,5.0,1.0
8766,A4FY9HV7DCD09,5.0,1.0
8767,A4GPHAI2LRIQI,5.0,1.0
8768,A4GQJPB7QQ141,5.0,1.0
8769,A4GUR008TIRL5,5.0,1.0
8770,A4H9S4B3CAOMC,5.0,1.0
8771,A4HQVJCNH9AC0,5.0,1.0
8772,A4IX4O2CC28WZ,5.0,1.0
8773,A4J33P4AGPQ5E,5.0,1.0
8774,A4JADBMMOBR60,5.0,1.0
8775,A4JCQN3XVCFYQ,5.0,1.0
8776,A4JJCMVOD79EZ,5.0,1.0
8777,A4K2G4YZZ1HWI,5.0,1.0
8778,A4KQS4MIOBOOX,5.0,1.0
8779,A4L3V919SNP1S,5.0,1.0
8780,A4LPSXSPYOS5Z,3.0,1.0
8781,A4MCRUMW2BXSL,5.0,1.0
8782,A4NGR96IDBUBR,5.0,1.0
8783,A4O2R6IDX1IWO,5.0,1.0
8784,A4OAKHC9D0TO2,5.0,1.0
8785,A4OSRM0UEEOTN,5.0,1.0
8786,A4OVTA7R0GDAJ,5.0,1.0
8787,A4PAIF9UNN5W7,4.0,1.0
8788,A4PKUMV7AS730,5.0,1.0
8789,A4PO2UZYFL3BT,5.0,1.0
8790,A4PSENWF6S5LV,5.0,1.0
8791,A4Q3CYMPXOABN,5.0,1.0
8792,A4RIYB4EPSCM4,5.0,2.0
8793,A4SVWR345W2K7,4.0,1.0
8794,A4TF9LS39NGP,5.0,1.0
8795,A4U27URFECK1U,5.0,1.0
8796,A4UF22WNFK9A3,5.0,1.0
8797,A4UKBG3M5U5TI,4.0,1.0
8798,A4VNTRP6BTSI9,5.0,1.0
8799,A4W9XJM0KLD8O,5.0,1.0
8800,A4WV80E77958X,5.0,1.0
8801,A4X3DZ41QN5BW,4.0,1.0
8802,A4YQENQXPDFM9,5.0,1.0
8803,A4YQWSHGYCYZS,5.0,1.0
8804,A4Z0MUNVLLWHJ,5.0,1.0
8805,A4Z29Q53ZI13N,5.0,1.0
8806,A4Z9NHOW5LT0M,5.0,1.0
8807,A4ZDVZGFP60G9,3.0,1.0
8808,A50IGEA0XTJ99,5.0,1.0
8809,A529FQIRBRZWP,5.0,1.0
8810,A53OIL02Z2X0P,5.0,1.0
8811,A544VNQFF9ZOT,5.0,1.0
8812,A5582I53EJLOU,5.0,1.0
8813,A55C23A2EYT4F,2.0,1.0
8814,A55J2GX17YBK3,5.0,1.0
8815,A55KA3FEBNDL,5.0,1.0
8816,A55LWUXFLJPPM,5.0,1.0
8817,A55OL92EVHM24,5.0,1.0
8818,A55SOO9XY2U2Q,5.0,1.0
8819,A55VNSTVWSEJ2,5.0,1.0
8820,A56CWHZ5AEGX3,5.0,1.0
8821,A56E7XMV4HLQZ,5.0,1.0
8822,A56GSOE070ACN,2.0,1.0
8823,A56HQQYLQ9FQW,5.0,1.0
8824,A5706HCMW8MFW,5.0,1.0
8825,A57D7GM9G7R8I,5.0,1.0
8826,A57QMDN3TD15U,5.0,1.0
8827,A5801V86PCSK,1.0,1.0
8828,A580DNZG3ZCH3,4.0,1.0
8829,A59EAODMJ673M,1.0,1.0
8830,A5AIK4ZZ0HGXJ,4.0,1.0
8831,A5ATDANW82XB3,5.0,1.0
8832,A5B1G09270YFE,3.0,1.0
8833,A5B1V6G2OTP6A,5.0,1.0
8834,A5BHKRNK8WGSE,5.0,1.0
8835,A5CDF0A24KKKI,4.0,1.0
8836,A5DDY8S6GSQDE,5.0,1.0
8837,A5DHFFF5RSVGK,4.0,1.0
8838,A5DK9M6WO3UT4,5.0,1.0
8839,A5EFRKL8GS13Y,1.0,1.0
8840,A5EOYRTOXXXV1,5.0,1.0
8841,A5ES13W4DJUDY,5.0,1.0
8842,A5F11OXPMIIOK,5.0,1.0
8843,A5FPUI6JJR2W2,5.0,1.0
8844,A5FTIV3U2V0YD,4.0,1.0
8845,A5G5MT6P0UKSE,4.0,1.0
8846,A5GX2C8KETWTM,5.0,1.0
8847,A5H60KWXWSP2Y,5.0,1.0
8848,A5HEDMBONNP6T,5.0,1.0
8849,A5HJ4HSVAB8MX,5.0,1.0
8850,A5HSNIXUJV7W2,5.0,1.0
8851,A5I6X6VK9DD7K,5.0,1.0
8852,A5IO9GV3JXVEU,5.0,1.0
8853,A5JLAU2ARJ0BO,2.0,1.0
8854,A5JM6GF13W9SN,5.0,1.0
8855,A5JRN5EA6SWXG,5.0,1.0
8856,A5JSSF5YEIX8M,4.0,1.0
8857,A5JYME2GKFZ6G,5.0,1.0
8858,A5KKASK7J5YSQ,4.0,1.0
8859,A5KKTGA0G0I2B,5.0,1.0
8860,A5KYD645SYV7R,3.0,1.0
8861,A5L8WYA2PZIMM,4.0,1.0
8862,A5LBQ00G36RF8,5.0,1.0
8863,A5LZ4SD0U79CO,5.0,1.0
8864,A5M1M9IJEQ8J2,5.0,2.0
8865,A5N9U48P2340G,5.0,1.0
8866,A5NVY6IZCJ66J,5.0,1.0
8867,A5O4T9233NBU5,5.0,1.0
8868,A5OXCIGBFF15V,5.0,1.0
8869,A5OZRRLA0LDLZ,4.0,1.0
8870,A5PQSSS83O8DG,5.0,1.0
8871,A5PS78KFK8PYY,5.0,1.0
8872,A5R3J3YAGJD47,3.0,1.0
8873,A5RJ05IOLMC5F,5.0,1.0
